96,50255193,Critical,"CCTV Assembly (525 ele 306, ug 219)",ANTENNA HELICAL 16 Degree,100248674,,612,Antenna Products Corp.,PAC,Nos,223649,18,62,62,0,58,0,0,1,1,0,0,60,0,60,0,0,0,0,0,0,1,02 no. issued to L-7A section on 16/09/22
97,,Critical,"CCTV Assembly onboard  (525 ele 306, ug 219)",CCTV Antenna ( Onboard),100241547,,204,Antenna Products Corp.,PAC,Nos,,,21,18,3,0,18,0,0,0,0,0,18,0,18,0,0,0,0,0,0,1,
98,,Non-Critical,"CCTV Assembly (525 ele 306, ug 219)",CCTV antenna mounting bracket in tunnel,100275913,,219, JYOTI CONTROLS & SWITCHGEAR,Non-PAC,SET,4183,18,3,3,0,0,2,0,1,0,0,0,3,0,3,0,0,0,0,0,0,1,
99,,Non-Critical,"CCTV Assembly (525 ele 306, ug 219)",CCTV KEYBOARD ( To be included in EAC),NA,,NA,NA,Non-PAC,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.333333333,1,
100,,Non-Critical,"CCTV Assembly (525 ele 306, ug 219)",CCTV MONITOR,100285104,,NA,NA,Non-PAC,,NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
101,,Non-Critical,"CCTV Assembly (525 ele 306, ug 219)",CCTV MOUSE ( To be included in EAC),NA,,NA,NA,Non-PAC,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.333333333,1,
102,,Non-Critical,"CCTV Assembly (525 ele 306, ug 219)",CCTV WKS.,NA,,17,NA,Non-PAC,,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
103,,Non-Critical,"CCTV Assembly (525 ele 306, ug 219)",fiber optic patch cords ,100267051,,NA,Huber+Suhner (Singapore) Pte.Ltd.,Non-PAC,Nos,NA,NA,3,3,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1,
104,,Critical,"CCTV Assembly (525 ele 306, ug 219)",LOS CCTV,NA,,204,NA,PAC,,NA,NA,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
105,50255198,Critical,"CCTV Assembly (525 ele 306, ug 219)",Mobile Data Radio for CCTV antenna AWK-4121,100241415,,104,Moxa Inc.,PAC,Nos,546000,18,11,4,7,3,0,0,0,0,0,0,3,0,3,1,0,0,0,0,0,1,
106,50255197,Critical,"CCTV Assembly (525 ele 306, ug 219)",WAC Controller,100241130,,7,Moxa Inc.,PAC,Nos,5627294,18,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,
107,50407001,Non-Critical,"CCTV Assembly (525 ele 306, ug 219) or onboard or WNRA Assembly (315, 206 Ele, 109 UG)",Coaxial N type male connector (Straight) For radio side,404P373H50,,NA, INDUSTRIAL TRADE LINKERS,Non-PAC,Nos,9800,18,231,623,-392,600,5,4,10,4,0,0,623,0,623,0,0,0,0,0,0,1,
108,,Critical,"CCTV Assembly (525 ele 306, ug 219) or onboard or WNRA Assembly (315, 206 Ele, 109 UG)",Mobile Data Radio,409P191269,,208, AFAR COMMUNICATIONS,PAC,Nos,1138778,18,52,52,0,0,49,0,0,0,0,0,49,0,49,2,0,1,1,2,0.666666667,1,01 nos. issued to MKPD on 23/01/2023
109,50907010,Non-Critical,"CCTV Assembly (525 ele 306, ug 219) OR WNRA Assembly (315, 206 Ele, 109 UG)",UCAO splice enclosures,409P191249,,764,"Masstron (Thailand) Co., Ltd.",Non-PAC,Nos,3480,18,2,32,-30,30,2,0,0,0,0,0,32,0,32,0,0,0,0,0,0,1,
110,,Non-Critical,"Onboard/CCTV Assembly (525 ele 306, ug 220)",DC block,100277537,,1050,Moxa Inc.,Non-PAC,Nos,23308,18,105,105,0,0,74,10,10,10,0,0,104,0,104,0,0,0,1,1,0.333333333,1,01 no. issued to MKPD on 23/03/22
111,,Non-Critical,"CCTV Assembly (525 ele 306, ug 221)",power cable connector for CCTV,100262245,,1050,Moxa Inc.,Non-PAC,Nos,37737,18,53,62,-9,0,47,5,5,5,0,0,62,0,62,0,0,0,0,0,0,1,
112,,Critical,DTS core/master cabinet Assembly (one Each IXL station x 7+2),"10Gigabit SFPs Module, 10m to 40Km with 9/125 single mode fiber",404P126H64,,9,element14 India Pvt. Ltd.,PAC,Nos,2575119,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
113,,Critical,DTS core/master cabinet Assembly (one Each IXL station x 7+2),"10Gigabit SFPs Module, 2m to 10Km with 9/125 single mode fiber",404P126H57,,27,element14 India Pvt. Ltd.,PAC,Nos,864901,18,3,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,
114,50255196,Non-Critical,DTS core/master cabinet Assembly (one Each IXL station x 7+2),AC power distribution 1&2 ( for core switch),404P112107,,18,"Masstron (Thailand) Co., Ltd.",Non-PAC,Nos,15205904,18,2,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,
115,50255195,Critical,DTS core/master cabinet Assembly (one Each IXL station x 7+2),Core switch redundant power supply,409P197142,,9,"Masstron (Thailand) Co., Ltd.",Non-PAC,Nos,12764080,18,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,
116,,Non-Critical,DTS core/master cabinet Assembly (one Each IXL station x 7+2),ESP (ethernet surge protection) module 1&2,409P034H61,,18,Plexus Manufacturing Sdn. Bhd,Non-PAC,Nos,149451,18,2,2,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,
